,name (zolpidem),similarity (zolpidem),name (eszopiclone),similarity (eszopiclone),name (zaleplon),similarity (zaleplon),name (trazodone),similarity (trazodone),name (amitriptyline),similarity (amitriptyline),name (mirtazapine),similarity (mirtazapine),name (doxepin),similarity (doxepin),name (lorazepam),similarity (lorazepam),name (clonazepam),similarity (clonazepam),name (temazepam),similarity (temazepam),name (triazolam),similarity (triazolam),name (melatonin),similarity (melatonin),name (atorvastatin),similarity (atorvastatin)
930,apozepam,0.6983643770217896,memantin,0.6882342100143433,abt-089,0.681403636932373,bupropion-,0.7331461906433105,pipoxizine,0.7434992790222168,traizolam,0.7259559631347656,'aripiprazole,0.7325125932693481,notriptyline,0.6947467923164368,meperidine-chlorpromazine,0.7284454107284546,medetomidine-hydromorphone,0.7020267248153687,benzodiazepinen,0.7034635543823242,circadian-related,0.5873924493789673,statin/,0.701267659664154
931,midazolam-droperidol,0.6983263492584229,iloperidone's,0.6882282495498657,trazodone/,0.6813743114471436,impiramine,0.7331419587135315,chlorpromazines,0.7434576749801636,topiramat,0.725882351398468,propiomazine,0.7325065732002258,amitriptylin,0.6947405934333801,-benzodiazepine,0.7283903360366821,zotepine,0.7020061016082764,-trazodone,0.7034182548522949,tianeptin,0.5873732566833496,ezetimibe-containing,0.7012617588043213
932,renzapride,0.6981326937675476,fluprazine,0.6881837248802185,o-desethylreboxetine,0.6813206076622009,micazolam,0.7328991293907166,flubromazolam,0.7434521317481995,roxycodone,0.7258608937263489,nortriptyline-induced,0.7324780225753784,benzodiazipine,0.6946313381195068,dextromethorphan,0.7283483147621155,oros-methylphenidate,0.7019715309143066,"1,4-benzodiazepines",0.7034115195274353,17-beta-e2,0.5873323678970337,allopurinol-febuxostat,0.7010557651519775
933,-desmethylzopiclone,0.6980247497558594,levodopa/entacapone,0.6881767511367798,hcl-zolazepam,0.6812887191772461,tricyclic-antidepressant,0.7328330874443054,methyl-clonazepam,0.7434324622154236,antidepressant/antipanic,0.7258052229881287,-temazepam,0.7324702739715576,bupivacaine/hydromorphone,0.6945411562919617,flunitrazepam-,0.7283077239990234,tramadol/apap,0.7019320726394653,desmethylpromethazine,0.7033914923667908,17beta-estradiol/progesterone,0.5873063206672668,doxazosin,0.7009545564651489
934,antianxiety/hypnotics,0.6979992985725403,*diazepam,0.6881377696990967,carbemazepime,0.6812286972999573,aripiprazole-,0.7328324317932129,chlorpromazine's,0.7433878779411316,ssri/snris,0.7257160544395447,risperidone/paliperidone,0.7323983907699585,methocarbamol,0.6945264935493469,benzodiazepine-1,0.7282561659812927,-meperidine,0.7019131183624268,methylphenidate-,0.7032943367958069,hydroxytryptaminergic,0.5872895121574402,metoprolol/bisoprolol/nebivolol,0.7008880376815796
935,almorexant,0.6979507207870483,triazolam-,0.688125491142273,ipraside,0.6812121272087097,antidepressants/sedatives,0.7328279614448547,diltiazem-propranolol,0.7433810234069824,dextromethorphan/,0.7257041931152344,-zopiclone,0.7323103547096252,ketamine-midazolam,0.6944351196289062,dipirone,0.7282544374465942,thiopental-meperidine,0.7019107341766357,amylobarbital,0.7032791376113892,melanotropinergic,0.587286114692688,lisinopril/atenolol,0.7008315920829773
936,promethazine-codeine,0.6979273557662964,bromazepam.,0.6880911588668823,methyl-clonazepam,0.6811685562133789,-tramadol,0.7327949404716492,fluphenazine's,0.7433189153671265,-dapoxetine,0.7256478667259216,chlorprothixine,0.7323060631752014,dexmethylphenidate,0.6944334506988525,nonvalproate,0.7282499074935913,-tramadol,0.7019014954566956,amphetamine-barbiturate,0.7032186985015869,photoperiods,0.5872436761856079,sevelamir,0.7007686495780945
937,bupropione,0.6979045271873474,clotiapine,0.6880114078521729,eltoprazine,0.6811475157737732,hydrocodone-acetominophen,0.7326890230178833,lignocaine-nifedipine,0.7433074712753296,valproate/divalproex,0.7256344556808472,fluoxetine-hydrochloride,0.7322712540626526,*codeine,0.6944274306297302,dexamphetamine-amylobarbitone,0.7282168865203857,non-tramadol,0.7018972039222717,beta-cce,0.7032042741775513,suppression/corticotropin-releasing,0.587227463722229,amlodine,0.7006887793540955
938,guaifenesin-dextromethorphan,0.6978886723518372,levomethorphan,0.6878629922866821,cetirizine,0.6811188459396362,duloxetin,0.7326654195785522,larazepam,0.7432548999786377,citalopram-induced,0.7256268262863159,chlormezanone,0.7322425842285156,levoxine,0.6944262981414795,digipramine,0.7281790971755981,morphine/scopolamine,0.7017084360122681,timiperone,0.7031470537185669,hormone/fsh-releasing,0.5872209072113037,statin-naive/ldl-c,0.7006760835647583
939,bupropion-ssri,0.6978830099105835,tramadol/oxycodone,0.6876694560050964,emonapride,0.6810628175735474,carbamazepine,0.7326587438583374,aprazolam,0.7432507872581482,glimepride,0.7254652976989746,nomifensine-clobazam,0.7322357892990112,2.metoprolol,0.6944059133529663,levetiracetem,0.7281366586685181,haloperidol-promethazine,0.7016975283622742,3-hydroxydiazepam,0.7031415700912476,nitrohydroxytryptophan,0.5871886014938354,losartan-m6phsa,0.7004234790802002
940,ocaperidone,0.6978334784507751,loratadine-d,0.6874823570251465,tranquilizers/hypnotics,0.6810513734817505,renzapride,0.732641339302063,meperidine/promethazine,0.7432224154472351,aripiprazole-augmented,0.725447416305542,belaperidone,0.7322152256965637,oxycodone/tylenol,0.6942846775054932,zaleplone,0.7279652953147888,ketorolac/tramadol,0.701650083065033,desmethylfluoxetine,0.7031408548355103,ir-methylphenidate,0.5871537923812866,glimepride,0.7003456354141235
941,sedative/hypnotics,0.6978195905685425,hydazepam,0.6874310374259949,anxiolytic/sedative/hypnotics,0.681014358997345,zotepin,0.7324955463409424,8-hydroxy-clomipramine,0.7432048916816711,fludiazepam,0.72536301612854,desmethylflurbiprofen,0.7321942448616028,10.metoprolol,0.6942286491394043,benzodiazepinic,0.7278788685798645,methylphenidates,0.7016280889511108,-ketamine/physostigmine,0.7031131982803345,gonadotropins-stimulated,0.5871192216873169,4.aliskiren,0.7001928091049194
942,methylphenidate.,0.6978119015693665,tiapride/carbamazepine,0.6874164342880249,non-sedating,0.6809824109077454,imipraminic,0.7324811220169067,diclazepam,0.7431973218917847,fluphenazine,0.7253164649009705,prednisone-diphenhydramine,0.7321817278862,talopram,0.6941758394241333,felbamate's,0.7278562188148499,allobarbital,0.7016159296035767,sertindol,0.703043520450592,estradiol-17beta-fatty,0.587104082107544,irbesartan+efonidipine-treated,0.7000724077224731
943,9-oh-risperidone,0.6977720260620117,fluoxetine-d5,0.68739253282547,benzodiasepine,0.6809626221656799,lidocaine/metoclopramide,0.7323495149612427,metachlopramide,0.7431590557098389,sibutramine,0.7252591848373413,aspirin/propranolol,0.7320820689201355,metopralol,0.6941506862640381,benzodiazepinics,0.7278000116348267,clonezepam,0.7015374898910522,-licarbazepine,0.7030386924743652,hypocretin-1/orexin,0.5870568156242371,ii+losartan,0.7000114321708679
944,anti-benzodiazepine,0.6977263689041138,des-loratadine,0.6873898506164551,n-desmethylchlordiazepoxide,0.6809613108634949,quetiapine-er,0.7323262691497803,-clozapine,0.7431313991546631,cetirizine,0.7252442836761475,r-haloperidol,0.7320820093154907,droperidol-pentazocine,0.6941501498222351,gabapentin's,0.7277952432632446,mebrophenhydramine,0.7014666795730591,fentanyl-diazepam,0.7030282020568848,antioxidantive,0.5870351791381836,maleate/metformin,0.6999189853668213
945,-asenapine,0.697724461555481,ndmc/clozapine,0.6871883273124695,*paroxetine,0.6809225082397461,butalb/acetaminophen/caffeine,0.7323212027549744,timiperone,0.7431177496910095,vortioxetine's,0.7251880168914795,amitryptaline,0.7320479154586792,nifedapine,0.6940954923629761,nifedapine,0.7277671098709106,imipramine,0.701442301273346,ethimizole,0.7030214071273804,stimulating-hormone,0.5870295763015747,placebo/amlodipine,0.699853777885437
946,dextromepromazine,0.6976267099380493,bup-bzd,0.6871551275253296,benzodiazepines-induced,0.6808745861053467,ranolzine,0.7323154807090759,doperidol,0.7430852651596069,phentermine-topiramate,0.7250342965126038,diphenhydramine-acetaminophen,0.7320231199264526,hydromorphone/bupiv,0.6940034627914429,hippramine,0.727749764919281,carbamazepine-epoxide,0.7014147043228149,naltrexonazine,0.7029062509536743,/gonadotropin-releasing,0.5870004892349243,repaglinide/metformin,0.6998054385185242
947,nortrimipramine,0.6976063251495361,lasetron,0.6871401071548462,dextromethorphan's,0.6808297038078308,-loratadine,0.7322834730148315,tranylcypromine's,0.7430471181869507,estazolam,0.7248756885528564,8-hydroxy-clomipramine,0.7319623827934265,paroxetine,0.6939888000488281,pheneizine,0.7276954650878906,midazolam/narcotic,0.7014129757881165,granisetron-droperidol,0.7028760313987732,resveratrol-evoked,0.5869700908660889,valsartan-candoxatril,0.699734091758728
948,xr/bupropion,0.6975832581520081,n-demethylmirtazapine,0.6870831251144409,etodroxizine,0.6807650327682495,benzhydrocodone/apap,0.7322616577148438,*propranolol,0.7429394125938416,dextroamphetamine-amphetamine,0.7248702645301819,hetrazepine,0.7319237589836121,oxycodone/apap,0.6938586831092834,atropine/hi-6/prodiazepam,0.7276856899261475,amylobarbitone,0.7013960480690002,benzodiazepine-tricyclic,0.7028261423110962,somatotropin-release-inhibiting,0.5869131684303284,pactimibe,0.6997089982032776
949,hydroxy-nefazodone,0.6975275278091431,lefetamine,0.6870795488357544,hypnotic-drug,0.6807626485824585,rac-citalopram,0.7321595549583435,thioridazine/mesoridazine,0.7429194450378418,s-bupropion,0.7248339653015137,chlorazepate,0.7318735122680664,enpiprazole,0.6938477158546448,atropine/diazepam,0.7276397347450256,chlordesipramine,0.7013921141624451,caroxazone,0.7027997970581055,phase-advance,0.5868859887123108,telmisartan-mediated,0.6993808746337891
950,donepezil+memantine,0.6974810361862183,'gabapentin,0.6870537996292114,clozapine-aripiprazole,0.6807006597518921,milnacipran/ml,0.7320665121078491,imizine,0.7429118752479553,oxcarbazepine-related,0.7247215509414673,venlaflaxine,0.7318668365478516,9.metoprolol,0.6937873959541321,aripiprazole+adt,0.7276275753974915,2h5-butalbital,0.701378345489502,nelotanserin,0.7027803063392639,5-hydroxytryptamine-stimulated,0.5868357419967651,aliskiren's,0.6993662118911743
951,anxiolytic/sedative/hypnotics,0.6974707841873169,ropinirole's,0.6870391964912415,pre-clozapine,0.6806837320327759,fluovoxamine,0.7320208549499512,cha+propranolol,0.7427935600280762,oxazepam,0.7246662378311157,8-oh-loxapine,0.7318657040596008,etomidate,0.6937820911407471,pramiracetam,0.7275876998901367,sufentanil/midazolam,0.7013043165206909,sertindole,0.7026964426040649,bomocriptine,0.5868271589279175,atenolol/hydrochlorothiazide,0.6993533372879028
952,risperidone's,0.697432279586792,tramadol/tramadol,0.686959981918335,alcohol/benzodiazepine,0.6806414723396301,tramadol/metamizole,0.7319326400756836,acetylamoxapine,0.7427800297737122,metoclopramide-diphenhydramine,0.7246493101119995,monodesmethylchlorpromazine,0.731864333152771,metoclopromide,0.6937810182571411,benzodiacepine,0.7275099754333496,tranzodone,0.7012909650802612,nitrazepam-induced,0.7026925086975098,teacrine,0.5868258476257324,saxagliptin/dapagliflozin,0.6993293166160583
953,clozapine-aripiprazole,0.6973799467086792,ziprasidones,0.6868671178817749,nordiazepam-dependent,0.6806141138076782,hydrocodone-acetaminophen,0.7319311499595642,midazolam-promethazine,0.7427673935890198,montelukast/levocetirizine,0.724402129650116,clemastine,0.7318095564842224,pimethixene,0.6936975121498108,trimeprazine,0.7274507284164429,chloridazepoxide,0.7011338472366333,pyricapirone,0.7026028633117676,gonadostimulating,0.5867903828620911,pravastain,0.6993236541748047
954,benzodiazepinone,0.6973707675933838,venlafexane,0.6868089437484741,dehydroaripiprazole,0.6804500818252563,risperadone,0.7319079637527466,clonidine,0.7427138090133667,oxcarbacepine,0.7243591547012329,ee+fluoxetine,0.7318077683448792,risperdal,0.6936638355255127,methaminodiazepoxide,0.7274171113967896,dinalbuphine,0.7011258602142334,mociprazine,0.7026009559631348,alpha-melanotrophin,0.5867889523506165,losartan/hctz,0.6992124915122986
955,levoxadrol,0.6973525285720825,placebo/tramadol,0.6867717504501343,levotofisopam,0.6802421808242798,post-risperidone,0.731736421585083,dextropropoxyphene/paracetamol,0.7426741123199463,trazodone-related,0.724288821220398,metoclopramine,0.7317737340927124,4.acetaminophen,0.6935746073722839,memantidine,0.727394700050354,maprotiline,0.7010709047317505,eclazolast,0.7025449275970459,beta-estradiol,0.5867143869400024,olmesartan-based,0.6991690397262573
956,doxapine,0.6973323822021484,amisulprid,0.6867414712905884,levodropropizine,0.6801595687866211,acetaminophen+codeine,0.7316946983337402,dasotraline,0.7425887584686279,clozapine-called,0.7241761684417725,fluspidine,0.7317453622817993,oxcarbamazepine,0.6935276389122009,opiate-benzodiazepine,0.727387011051178,alprazolam-treated,0.7009179592132568,morphine-detomidine,0.7025033235549927,corticosterone-concentrating,0.5866737365722656,atenolol,0.6991608142852783
957,methylbromazepam,0.6971240043640137,olopatadine,0.6867326498031616,benzodiazepenes,0.680122435092926,chlordiazepam,0.7316396236419678,pergolide/ondansetron,0.7425598502159119,domperidone,0.724095344543457,cermizine,0.7317265272140503,ondansetron-dexamethasone,0.6934256553649902,buspirone's,0.727365255355835,n-desmethylmethsuximide,0.7008934617042542,sub-hypnotic,0.7024985551834106,adrenocorticotropin-releasing,0.5866696238517761,s-perindopril,0.6990609169006348
958,"2,3-benzodiazepine",0.6970855593681335,citalopram-,0.6866344213485718,meprobamate,0.6801111102104187,zuclopenthixole,0.7315808534622192,metoclopramide-diphenhydramine,0.7424749135971069,sertraline-continuation,0.724081814289093,oxcarbizine,0.7317161560058594,razobazam,0.6933828592300415,a/benzodiazepine,0.7273101806640625,ropizine,0.7008002996444702,diphenidine,0.7024922370910645,beta-lipoic,0.5866588354110718,metformin+letrozole,0.6990607380867004
959,ezogabine,0.6970518827438354,nortramadol,0.686582088470459,alprazolam-loaded,0.6800743937492371,fluoxetine-hydrochloride,0.7315587401390076,alfuzozine,0.7424293756484985,lorazepan,0.7240499258041382,placeboxetine,0.7317029237747192,granisetron-droperidol,0.6932675838470459,olazepine,0.727257251739502,mianserin,0.7007662653923035,nor-methadone,0.7024492621421814,carnosine-anserine,0.5866489410400391,hyperlipidemia/quercetin,0.6990567445755005
960,midazolam,0.6970356702804565,jzp-110,0.6864620447158813,esreboxetine,0.6800520420074463,17.oxycodone,0.7315160036087036,cloperastine,0.7423846125602722,venlafaxine-associated,0.724030613899231,paroxetine-mszrt,0.7315499782562256,mg/hydrocodone,0.6932435631752014,diphenhydramine-hcl,0.727242648601532,tramadol's,0.7007415294647217,phencyclidine-lever,0.7024436593055725,2-methoxyestradiol-induced,0.5866449475288391,tzd/metformin,0.699052095413208
961,pre-olanzapine,0.6969903707504272,nornalmefene,0.6864209771156311,iodoclonazepam,0.6800475716590881,dextromethorphane,0.7314993739128113,chlorpromazine-promethazine-phenobarbital,0.7422980070114136,imipramine-d3,0.7239179015159607,ipradol,0.7315466403961182,elanzepine,0.6932104825973511,halopridol,0.7272361516952515,-secobarbital,0.7007154226303101,e-10-oh-nortriptyline,0.702384352684021,5-hiaa/serotonin,0.5866212844848633,elnapril,0.69892418384552
962,2r-milnacipran,0.6969670057296753,demoxepam,0.6864075064659119,fluoxetine-norfluoxetine,0.6799919009208679,d-milnacipran,0.7314230799674988,diclofenac-tramadol,0.7422746419906616,desipramine-yohimbine,0.7239134311676025,amitriptyline-n-oxide,0.731432318687439,13c4-butalbital,0.6931860446929932,naltrexonazine,0.7271949052810669,dextromethorphan/3-methoxymorphinan,0.7006152868270874,anxiosedative,0.7023789286613464,estradiol/progesterone-induced,0.5866065621376038,imidapril,0.6989225149154663
963,licarbazepine,0.6969521045684814,9-hydroxy-risperidone,0.6863919496536255,benzodiazepine-related,0.6798998117446899,placebo+risperidone,0.7313784956932068,'gabapentin,0.7422718405723572,moxipril,0.723889172077179,alfuzozine,0.7313116788864136,fentanyl/versed/methadone,0.6931729316711426,imipraminics,0.7271076440811157,pipradol,0.7004878520965576,norpramin,0.7023736238479614,serotonin-1,0.5865881443023682,anti-hypercholesterolemia,0.6988867521286011
964,olanzapine/risperidone,0.6968928575515747,s-bupropion,0.6863150596618652,benzodiazepines.,0.6798847913742065,benzodiapine,0.7313579320907593,-tizanidine,0.7422600984573364,antidepressants/sedatives,0.723869800567627,cinarizine,0.7312461733818054,pentazocine,0.6930956840515137,penfluridol,0.727105975151062,sultopride,0.7004830241203308,amylobarbitone,0.7023538947105408,formonenetin,0.5865833759307861,lipril,0.6988458633422852
965,z-hypnotics,0.6968396306037903,bretazenil,0.6862128973007202,hydroxyzine,0.6798697113990784,vortioxetine,0.731293261051178,bupropione,0.7422257661819458,indazole-paroxetine,0.7238293886184692,dextromethorphan's,0.7311758995056152,midazolam/fentanyl/fluanisone,0.693091630935669,enciprazine,0.7269867658615112,levetiracetam,0.7004681825637817,-benzodiazepines,0.7022794485092163,n-methoxyindole-3-carbinol,0.5865514278411865,+metformin,0.6988065242767334
966,r-licarbazepine,0.6968370079994202,clozapine-sulpiride,0.6861915588378906,mociprazine,0.6798343658447266,zolmitriptan,0.7312926054000854,perphenazin,0.7421845197677612,divalproate,0.7237708568572998,clozepam,0.7311414480209351,narcotic/benzodiazepine,0.6930530071258545,bretazenil,0.7269837856292725,trazodone's,0.7004645466804504,etozoline,0.7021795511245728,5-hydroxyindoleamines,0.5865205526351929,/lisinopril,0.6987279057502747
967,s-oxazepam,0.69682776927948,mofegiline,0.6861361265182495,dothiepin,0.6798256635665894,xr/bupropion,0.7312718033790588,s35-chlorpromazine,0.7421836853027344,zolpidem's,0.723747193813324,tilidine,0.7311151027679443,oxyocodone,0.692878007888794,lithium/haloperidol,0.7269529104232788,clonidine/methadone,0.7004616260528564,benzodiazepine.,0.7021359801292419,dihydrocorticosterone,0.5865188837051392,amlodipine/hctz,0.6985711455345154
968,oxcarbazapine,0.6967621445655823,novo-methylphenidate,0.6860253810882568,furfenorex,0.67979496717453,bupropion/naltrexone,0.7312549948692322,vortioxetine,0.7421791553497314,dronabinol,0.7237372994422913,-antihistamine,0.7310180068016052,levopromazine,0.6928763389587402,bupropion-sr,0.7269406318664551,s-cetirizine,0.7004567384719849,chlorpromazine-procyclidine,0.7021073698997498,gnih,0.5864651203155518,lisinopril/metoprolol,0.6985569596290588
